MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Hazel Blears","Salford and Eccles BC","","","£18,695.60","£0.00","","","","£93,840.20","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,535.80","","","","£8,016.23","£0.00","","Uncapped","£6,723.00","Uncapped","£3,813.78","£18,553.01","£131,088.81"
"Heather Wheeler","South Derbyshire CC","","","£15,727.40","£0.00","","","","£58,854.04","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£74,581.44","","","","£16,128.00","£0.00","","Uncapped","£8,191.65","Uncapped","£0.00","£24,319.65","£98,901.09"
"Heidi Alexander","Lewisham East BC","","","£15,564.42","£0.00","","","","£79,250.91","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£94,815.33","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£94,815.33"
"Helen Goodman","Bishop Auckland CC","","","£17,965.09","£0.00","","","","£97,654.38","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,619.47","","","","£15,265.02","£0.00","","Uncapped","£13,356.30","Uncapped","£0.00","£28,621.32","£144,240.79"
"Helen Grant","Maidstone and The Weald CC","","","£14,111.46","£0.00","","","","£80,005.41","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£94,116.87","","","","£10,653.71","£0.00","","Uncapped","£1,322.05","Uncapped","£0.00","£11,975.76","£106,092.63"
"Helen Jones","Warrington North BC","","","£30,281.89","£0.00","","","","£54,589.32","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£84,871.21","","","","£8,928.53","£0.00","","Uncapped","£7,798.97","Uncapped","£1,006.74","£17,734.24","£102,605.45"
"Henry Bellingham","North West Norfolk CC","","","£11,178.81","£0.00","","","","£93,531.48","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£104,710.29","","","","£4,230.87","£0.00","","Uncapped","£3,158.10","Uncapped","£0.00","£7,388.97","£112,099.26"
"Henry Smith","Crawley BC","","","£17,834.72","£0.00","","","","£79,432.75","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£97,267.47","","","","£0.00","£0.00","","Uncapped","£2,769.60","Uncapped","£0.00","£2,769.60","£100,037.07"
"Hilary Benn","Leeds Central BC","","","£20,097.59","£0.00","","","","£76,016.89","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,114.48","","","","£3,374.47","£0.00","","Uncapped","£8,075.04","Uncapped","£0.00","£11,449.51","£107,563.99"
"Hugh Bayley","York Central BC","","","£17,061.37","£0.00","","","","£95,328.91","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,390.28","","","","£4,531.38","£0.00","","Uncapped","£9,166.72","Uncapped","£18.90","£13,717.00","£126,107.28"
"Hugh Robertson","Faversham and Mid Kent CC","","","£6,920.05","£0.00","","","","£56,857.56","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£63,777.61","","","","£17,780.01","£0.00","","Uncapped","£3,035.70","Uncapped","£581.63","£21,397.34","£85,174.95"
"Hugo Swire","East Devon CC","","","£5,587.91","£0.00","","","","£75,502.59","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£81,090.50","","","","£11,250.62","£0.00","","Uncapped","£3,596.01","Uncapped","£0.00","£14,846.63","£95,937.13"
"Huw Irranca-Davies","Ogmore CC","","","£16,771.03","£0.00","","","","£93,282.36","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,053.39","","","","£3,931.05","£0.00","","Uncapped","£5,510.39","Uncapped","£0.00","£9,441.44","£119,494.83"
"Hywel Francis","Aberavon CC","","","£18,331.61","£0.00","","","","£89,425.83","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,757.44","","","","£14,242.23","£0.00","","Uncapped","£5,257.29","Uncapped","£0.00","£19,499.52","£127,256.96"
"Hywel Williams","Arfon CC","","","£15,216.63","£0.00","","","","£91,422.94","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£106,639.57","","","","£14,043.62","£0.00","","Uncapped","£8,824.35","Uncapped","£0.00","£22,867.97","£129,507.54"
"Iain Duncan Smith","Chingford and Woodford Green BC","","","£20,258.67","£0.00","","","","£87,327.24","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,585.91","","","","£0.00","£0.00","","Uncapped","£531.00","Uncapped","£0.00","£531.00","£108,116.91"
"Iain Stewart","Milton Keynes South BC","","","£13,588.08","£0.00","","","","£83,878.73","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£97,466.81","","","","£0.00","£0.00","","Uncapped","£677.40","Uncapped","£4,084.77","£4,762.17","£102,228.98"
"Iain Wright","Hartlepool BC","","","£10,799.42","£0.00","","","","£76,145.88","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£86,945.30","","","","£0.00","£0.00","","Uncapped","£2,052.85","Uncapped","£0.00","£2,052.85","£88,998.15"
"Ian Austin","Dudley North BC","","","£16,687.36","£0.00","","","","£76,749.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£93,436.99","","","","£9,027.88","£0.00","","Uncapped","£3,992.85","Uncapped","£0.00","£13,020.73","£106,457.72"
"Ian Davidson","Glasgow South West BC","","","£15,284.15","£0.00","","","","£67,079.16","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£82,363.31","","","","£2,822.07","£0.00","","Uncapped","£9,734.38","Uncapped","£0.00","£12,556.45","£94,919.76"
"Ian Lavery","Wansbeck CC","","","£9,081.22","£0.00","","","","£90,633.77","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£99,714.99","","","","£18,667.57","£0.00","","Uncapped","£9,850.40","Uncapped","£0.00","£28,517.97","£128,232.96"
"Ian Liddell-Grainger","Bridgwater and West Somerset CC","","","£15,730.08","£0.00","","","","£110,751.53","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,481.61","","","","£15,208.87","£0.00","","Uncapped","£7,909.44","Uncapped","£405.38","£23,523.69","£150,005.30"
"Ian Lucas","Wrexham CC","","","£11,769.39","£0.00","","","","£84,936.02","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,705.41","","","","£8,149.47","£0.00","","Uncapped","£3,260.31","Uncapped","£0.00","£11,409.78","£108,115.19"
"Ian Mearns","Gateshead BC","","","£18,215.05","£0.00","","","","£80,734.51","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£98,949.56","","","","£18,138.74","£0.00","","Uncapped","£10,157.95","Uncapped","£0.00","£28,296.69","£127,246.25"
"Ian Murray","Edinburgh South BC","","","£25,023.21","£0.00","","","","£83,066.05","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£108,089.26","","","","£17,833.78","£0.00","","Uncapped","£10,403.83","Uncapped","£0.00","£28,237.61","£136,326.87"
"Ian Paisley","North Antrim","","","£10,271.42","£0.00","","","","£64,390.64","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£74,662.06","","","","£5,300.00","£0.00","","Uncapped","£25,773.27","Uncapped","£0.00","£31,073.27","£105,735.33"
"Ian Swales","Redcar BC","","","£18,713.66","£0.00","","","","£81,468.69","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£100,182.35","","","","£17,370.78","£0.00","","Uncapped","£6,782.81","Uncapped","£0.00","£24,153.59","£124,335.94"
"Ivan Lewis","Bury South BC","","","£17,578.14","£0.00","","","","£90,781.09","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£108,359.23","","","","£14,038.36","£0.00","","Uncapped","£5,164.90","Uncapped","£0.00","£19,203.26","£127,562.49"
"Jack Dromey","Birmingham, Erdington BC","","","£17,250.95","£0.00","","","","£98,572.60","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,823.55","","","","£7,487.80","£0.00","","Uncapped","£3,517.60","Uncapped","£0.00","£11,005.40","£126,828.95"
"Jack Lopresti","Filton and Bradley Stoke CC","","","£14,206.08","£0.00","","","","£76,996.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£91,202.71","","","","£15,502.77","£0.00","","Uncapped","£2,426.10","Uncapped","£0.00","£17,928.87","£109,131.58"
"Jack Straw","Blackburn BC","","","£21,083.76","£0.00","","","","£91,629.12","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,712.88","","","","£2,328.95","£0.00","","Uncapped","£4,648.30","Uncapped","£0.00","£6,977.25","£119,690.13"
"Jackie Doyle-Price","Thurrock BC","","","£17,773.63","£0.00","","","","£63,160.48","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£80,934.11","","","","£0.00","£0.00","","Uncapped","£1,216.20","Uncapped","£0.00","£1,216.20","£82,150.31"
"Jacob Rees-Mogg","North East Somerset CC","","","£1,606.69","£0.00","","","","£61,476.70","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£63,083.39","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£63,083.39"
"Jake Berry","Rossendale and Darwen BC","","","£18,242.99","£0.00","","","","£79,856.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£98,099.27","","","","£18,040.18","£0.00","","Uncapped","£8,144.31","Uncapped","£0.00","£26,184.49","£124,283.76"
"James Arbuthnot","North East Hampshire CC","","","£4,016.98","£0.00","","","","£85,185.36","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£89,202.34","","","","£1,690.00","£0.00","","Uncapped","£362.45","Uncapped","£4,525.74","£6,578.19","£95,780.53"
"James Brokenshire","Old Bexley and Sidcup BC","","","£7,124.78","£0.00","","","","£73,313.96","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£80,438.74","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£80,438.74"
"James Clappison","Hertsmere CC","","","£0.00","£0.00","","","","£61,239.32","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£61,239.32","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£61,239.32"
"James Duddridge","Rochford and Southend East CC","","","£17,389.03","£0.00","","","","£76,458.09","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£93,847.12","","","","£6,939.76","£0.00","","Uncapped","£1,627.10","Uncapped","£0.00","£8,566.86","£102,413.98"
"James Gray","North Wiltshire CC","","","£15,057.02","£0.00","","","","£97,244.78","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,301.80","","","","£10,045.75","£0.00","","Uncapped","£8,954.58","Uncapped","£0.00","£19,000.33","£131,302.13"
"James Morris","Halesowen and Rowley Regis BC","","","£13,772.96","£0.00","","","","£74,855.34","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£88,628.30","","","","£5,788.36","£0.00","","Uncapped","£3,785.10","Uncapped","£0.00","£9,573.46","£98,201.76"
"James Paice","South East Cambridgeshire CC","","","£6,090.55","£0.00","","","","£81,046.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£87,137.05","","","","£9,116.35","£0.00","","Uncapped","£3,640.65","Uncapped","£256.30","£13,013.30","£100,150.35"
"James Wharton","Stockton South BC","","","£15,789.83","£0.00","","","","£90,275.69","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£106,065.52","","","","£11,671.38","£0.00","","Uncapped","£5,959.65","Uncapped","£0.00","£17,631.03","£123,696.55"
"Jamie Reed","Copeland CC","","","£11,668.35","£0.00","","","","£90,524.64","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,192.99","","","","£12,432.75","£0.00","","Uncapped","£9,498.50","Uncapped","£0.00","£21,931.25","£124,124.24"
"Jane Ellison","Battersea BC","","","£19,797.79","£0.00","","","","£82,313.05","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,110.84","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£102,110.84"
"Jason McCartney","Colne Valley CC","","","£11,455.53","£0.00","","","","£76,814.69","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£88,270.22","","","","£7,720.33","£0.00","","Uncapped","£1,434.95","Uncapped","£0.00","£9,155.28","£97,425.50"
"Jeffrey Donaldson","Lagan Valley","","","£16,016.70","£0.00","","","","£91,523.46","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,540.16","","","","£11,176.08","£0.00","","Uncapped","£25,738.47","Uncapped","£0.00","£36,914.55","£144,454.71"
"Jenny Chapman","Darlington BC","","","£16,476.89","£0.00","","","","£62,289.49","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£78,766.38","","","","£15,942.32","£0.00","","Uncapped","£6,065.40","Uncapped","£0.00","£22,007.72","£100,774.10"
"Jenny Willott","Cardiff Central BC","","","£15,751.01","£0.00","","","","£77,600.05","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£93,351.06","","","","£19,809.98","£0.00","","Uncapped","£3,712.65","Uncapped","£0.00","£23,522.63","£116,873.69"
"Jeremy Browne","Taunton Deane CC","","","£20,239.55","£0.00","","","","£86,168.01","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£106,407.56","","","","£0.00","£0.00","","Uncapped","£5,407.35","Uncapped","£0.00","£5,407.35","£111,814.91"
"Jeremy Corbyn","Islington North BC","","","£10,143.27","£0.00","","","","£98,368.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£108,511.98","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£108,511.98"
"Jeremy Hunt","South West Surrey CC","","","£7,804.51","£0.00","","","","£81,034.44","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£88,838.95","","","","£0.00","£0.00","","Uncapped","£732.70","Uncapped","£0.00","£732.70","£89,571.65"
"Jeremy Lefroy","Stafford CC","","","£19,126.48","£0.00","","","","£94,830.85","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£113,957.33","","","","£9,670.75","£0.00","","Uncapped","£2,793.70","Uncapped","£0.00","£12,464.45","£126,421.78"
"Jeremy Wright","Kenilworth and Southam CC","","","£12,990.05","£0.00","","","","£64,597.80","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£77,587.85","","","","£16,168.25","£0.00","","Uncapped","£5,918.00","Uncapped","£0.00","£22,086.25","£99,674.10"
"Jesse Norman","Hereford and South Herefordshire CC","","","£17,934.64","£0.00","","","","£78,631.44","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,566.08","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£96,566.08"
"Jessica Lee","Erewash CC","","","£14,675.57","£0.00","","","","£80,587.06","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£95,262.63","","","","£18,855.25","£0.00","","Uncapped","£4,372.76","Uncapped","£0.00","£23,228.01","£118,490.64"
"Jessica Morden","Newport East CC","","","£13,189.67","£0.00","","","","£85,403.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£98,593.57","","","","£1,257.31","£0.00","","Uncapped","£7,528.76","Uncapped","£0.00","£8,786.07","£107,379.64"
"Jim Cunningham","Coventry South BC","","","£9,030.16","£0.00","","","","£63,413.34","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£72,443.50","","","","£12,751.32","£0.00","","Uncapped","£1,017.90","Uncapped","£0.00","£13,769.22","£86,212.72"
"Jim Dobbin","Heywood and Middleton CC","","","£14,790.04","£0.00","","","","£95,403.24","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,193.28","","","","£1,672.15","£0.00","","Uncapped","£3,903.50","Uncapped","£0.00","£5,575.65","£115,768.93"
"Jim Dowd","Lewisham West and Penge BC","","","£25,206.22","£0.00","","","","£88,314.83","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£113,521.05","","","","£0.00","£0.00","","Uncapped","£12.90","Uncapped","£0.00","£12.90","£113,533.95"
"Jim Fitzpatrick","Poplar and Limehouse BC","","","£14,861.68","£0.00","","","","£93,317.29","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£108,178.97","","","","£0.00","£0.00","","Uncapped","£350.00","Uncapped","£0.00","£350.00","£108,528.97"
"Jim Hood","Lanark and Hamilton East CC","","","£15,569.26","£0.00","","","","£80,784.66","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,353.92","","","","£2,949.35","£0.00","","Uncapped","£13,114.62","Uncapped","£0.00","£16,063.97","£112,417.89"
"Jim McGovern","Dundee West BC","","","£20,764.48","£0.00","","","","£101,751.97","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,516.45","","","","£3,628.70","£0.00","","Uncapped","£22,121.74","Uncapped","£0.00","£25,750.44","£148,266.89"
"Jim Murphy","East Renfrewshire CC","","","£18,467.03","£0.00","","","","£94,975.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£113,442.43","","","","£10,040.59","£0.00","","Uncapped","£14,837.58","Uncapped","£2,000.00","£26,878.17","£140,320.60"
"Jim Shannon","Strangford","","","£10,536.34","£0.00","","","","£98,153.23","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£108,689.57","","","","£4,235.70","£0.00","","Uncapped","£17,789.42","Uncapped","£0.00","£22,025.12","£130,714.69"
"Jim Sheridan","Paisley and Renfrewshire North CC","","","£19,694.74","£0.00","","","","£81,232.66","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£100,927.40","","","","£14,373.88","£0.00","","Uncapped","£16,758.20","Uncapped","£770.00","£31,902.08","£132,829.48"
"Jo Johnson","Orpington BC","","","£15,299.48","£0.00","","","","£76,250.97","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£91,550.45","","","","£0.00","£0.00","","Uncapped","£1,604.07","Uncapped","£0.00","£1,604.07","£93,154.52"
"Jo Swinson","East Dunbartonshire CC","","","£14,207.42","£0.00","","","","£87,531.06","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£101,738.48","","","","£13,385.64","£0.00","","Uncapped","£5,858.67","Uncapped","£0.00","£19,244.31","£120,982.79"
"Joan Ruddock","Lewisham, Deptford BC","","","£16,456.55","£0.00","","","","£88,382.69","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£104,839.24","","","","£0.00","£0.00","","Uncapped","£780.45","Uncapped","£0.00","£780.45","£105,619.69"
"Joan Walley","Stoke-on-Trent North BC","","","£12,945.52","£0.00","","","","£92,096.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,042.07","","","","£2,354.70","£0.00","","Uncapped","£6,499.55","Uncapped","£2,975.01","£11,829.26","£116,871.33"
"Joe Benton","Bootle BC","","","£14,226.95","£0.00","","","","£82,494.18","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,721.13","","","","£1,534.35","£0.00","","Uncapped","£3,639.11","Uncapped","£0.00","£5,173.46","£101,894.59"
"John Baron","Basildon and Billericay BC","","","£13,621.22","£0.00","","","","£84,625.10","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£98,246.32","","","","£0.00","£0.00","","Uncapped","£1,447.90","Uncapped","£0.00","£1,447.90","£99,694.22"
"John Bercow","Buckingham CC","","","£3,810.84","£0.00","","","","£52,613.61","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£56,424.45","","","","£0.00","£0.00","","Uncapped","£3,091.60","Uncapped","£0.00","£3,091.60","£59,516.05"
"John Cryer","Leyton and Wanstead BC","","","£20,715.51","£0.00","","","","£78,856.36","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£99,571.87","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£99,571.87"
"John Denham","Southampton, Itchen BC","","","£12,306.78","£0.00","","","","£82,141.20","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£94,447.98","","","","£10,348.03","£0.00","","Uncapped","£2,852.63","Uncapped","£0.00","£13,200.66","£107,648.64"
"John Glen","Salisbury CC","","","£16,803.12","£0.00","","","","£85,445.66","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,248.78","","","","£16,646.03","£0.00","","Uncapped","£4,426.63","Uncapped","£0.00","£21,072.66","£123,321.44"
"John Hayes","South Holland and The Deepings CC","","","£10,334.00","£0.00","","","","£87,331.62","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£97,665.62","","","","£6,480.40","£0.00","","Uncapped","£7,002.05","Uncapped","£0.00","£13,482.45","£111,148.07"
"John Healey","Wentworth and Dearne CC","","","£19,983.02","£0.00","","","","£85,839.84","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,822.86","","","","£15,532.21","£0.00","","Uncapped","£11,099.87","Uncapped","£0.00","£26,632.08","£132,454.94"
"John Hemming","Birmingham, Yardley BC","","","£13,977.91","£0.00","","","","£100,415.84","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£114,393.75","","","","£0.00","£0.00","","Uncapped","£2,239.20","Uncapped","£0.00","£2,239.20","£116,632.95"
"John Howell","Henley CC","","","£4,593.00","£0.00","","","","£83,797.73","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£88,390.73","","","","£14,901.83","£0.00","","Uncapped","£1,171.96","Uncapped","£0.00","£16,073.79","£104,464.52"
"John Leech","Manchester, Withington BC","","","£18,651.74","£0.00","","","","£92,602.82","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£111,254.56","","","","£4,029.99","£0.00","","Uncapped","£5,363.45","Uncapped","£926.10","£10,319.54","£121,574.10"
"John Mann","Bassetlaw CC","","","£18,342.76","£0.00","","","","£88,521.33","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£106,864.09","","","","£6,817.74","£0.00","","Uncapped","£5,486.32","Uncapped","£0.00","£12,304.06","£119,168.15"
"John McDonnell","Hayes and Harlington BC","","","£14,692.68","£0.00","","","","£89,613.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£104,306.58","","","","£0.00","£0.00","","Uncapped","£619.20","Uncapped","£0.00","£619.20","£104,925.78"
"John Penrose","Weston-Super-Mare CC","","","£11,895.33","£0.00","","","","£91,621.27","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£103,516.60","","","","£0.00","£0.00","","Uncapped","£5,332.20","Uncapped","£0.00","£5,332.20","£108,848.80"
"John Pugh","Southport BC","","","£12,589.07","£0.00","","","","£90,575.74","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£103,164.81","","","","£17,194.70","£0.00","","Uncapped","£4,004.95","Uncapped","£0.00","£21,199.65","£124,364.46"
"John Randall","Uxbridge and South Ruislip BC","","","£2,896.70","£0.00","","","","£45,057.89","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£47,954.59","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£47,954.59"
"John Redwood","Wokingham CC","","","£2,192.90","£0.00","","","","£49,614.07","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£51,806.97","","","","£4,422.60","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£4,422.60","£56,229.57"
"John Robertson","Glasgow North West BC","","","£15,301.57","£0.00","","","","£83,499.76","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£98,801.33","","","","£16,235.80","£0.00","","Uncapped","£11,484.17","Uncapped","£0.00","£27,719.97","£126,521.30"
"John Spellar","Warley BC","","","£10,088.28","£0.00","","","","£81,026.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£91,114.78","","","","£2,157.28","£0.00","","Uncapped","£2,645.30","Uncapped","£0.00","£4,802.58","£95,917.36"
"John Stanley","Tonbridge and Malling CC","","","£3,912.01","£0.00","","","","£63,533.25","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£67,445.26","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£3,906.98","£3,906.98","£71,352.24"
"John Stevenson","Carlisle CC","","","£21,156.10","£0.00","","","","£60,782.83","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£81,938.93","","","","£15,167.13","£0.00","","Uncapped","£8,008.25","Uncapped","£0.00","£23,175.38","£105,114.31"
"John Thurso","Caithness, Sutherland and Easter Ross CC","","","£6,039.41","£0.00","","","","£85,959.89","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£91,999.30","","","","£15,632.33","£0.00","","Uncapped","£29,577.34","Uncapped","£0.00","£45,209.67","£137,208.97"
"John Whittingdale","Maldon CC","","","£4,449.25","£0.00","","","","£73,776.05","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£78,225.30","","","","£4,942.84","£0.00","","Uncapped","£2,706.05","Uncapped","£0.00","£7,648.89","£85,874.19"
"John Woodcock","Barrow and Furness CC","","","£15,092.84","£0.00","","","","£91,810.87","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£106,903.71","","","","£8,677.61","£0.00","","Uncapped","£6,516.66","Uncapped","£0.00","£15,194.27","£122,097.98"
"Jon Cruddas","Dagenham and Rainham BC","","","£11,124.01","£0.00","","","","£93,246.85","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£104,370.86","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£104,370.86"
"Jon Trickett","Hemsworth CC","","","£17,143.20","£0.00","","","","£95,252.31","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,395.51","","","","£979.93","£0.00","","Uncapped","£6,634.10","Uncapped","£0.00","£7,614.03","£120,009.54"
"Jonathan Djanogly","Huntingdon CC","","","£14,364.01","£0.00","","","","£80,046.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£94,410.56","","","","£0.00","£0.00","","Uncapped","£328.35","Uncapped","£0.00","£328.35","£94,738.91"
"Jonathan Edwards","Carmarthen East and Dinefwr CC","","","£12,960.92","£0.00","","","","£92,040.09","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,001.01","","","","£17,442.86","£0.00","","Uncapped","£3,385.16","Uncapped","£0.00","£20,828.02","£125,829.03"
"Jonathan Evans","Cardiff North BC","","","£9,986.57","£0.00","","","","£83,558.59","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£93,545.16","","","","£16,663.46","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£16,663.46","£110,208.62"
